44.9806710314153,'11-08-2017 07:21:11.421875'
45.1159820458248,'11-08-2017 07:21:11.546875'
45.1657878131339,'11-08-2017 07:21:11.671875'
45.1490032753705,'11-08-2017 07:21:11.796875'
45.0761024725806,'11-08-2017 07:21:11.921875'
44.9420110305524,'11-08-2017 07:21:12.046875'
44.7258846489964,'11-08-2017 07:21:12.171875'
44.3912578096251,'11-08-2017 07:21:12.296875'
43.8952203714366,'11-08-2017 07:21:12.421875'
43.2190070177253,'11-08-2017 07:21:12.546875'
42.3796235369670,'11-08-2017 07:21:12.671875'
41.4299372180056,'11-08-2017 07:21:12.796875'
40.4595759321784,'11-08-2017 07:21:12.921875'
39.5705533201461,'11-08-2017 07:21:13.046875'
38.8353314291152,'11-08-2017 07:21:13.171875'
38.2799198999835,'11-08-2017 07:21:13.296875'
37.8850808596355,'11-08-2017 07:21:13.421875'
37.5874174426554,'11-08-2017 07:21:13.546875'
37.2994409532509,'11-08-2017 07:21:13.671875'
36.9511091554886,'11-08-2017 07:21:13.796875'
36.5012415939350,'11-08-2017 07:21:13.921875'
35.9375350146224,'11-08-2017 07:21:14.046875'
35.2765244560843,'11-08-2017 07:21:14.171875'
34.5876668539668,'11-08-2017 07:21:14.296875'
33.8891598164516,'11-08-2017 07:21:14.421875'
33.1990841075790,'11-08-2017 07:21:14.546875'
32.5418946980067,'11-08-2017 07:21:14.671875'
31.9466395893197,'11-08-2017 07:21:14.796875'
31.4300355459374,'11-08-2017 07:21:14.921875'
30.9952794937548,'11-08-2017 07:21:15.046875'
30.6293897452806,'11-08-2017 07:21:15.171875'
30.3038689119472,'11-08-2017 07:21:15.296875'
29.9762223931859,'11-08-2017 07:21:15.421875'
29.6832688808400,'11-08-2017 07:21:15.546875'
29.4175849765325,'11-08-2017 07:21:15.671875'
29.1352271572576,'11-08-2017 07:21:15.796875'
28.7648570971884,'11-08-2017 07:21:15.921875'
28.2119564926963,'11-08-2017 07:21:16.046875'
27.3986041803982,'11-08-2017 07:21:16.171875'
26.2909931797636,'11-08-2017 07:21:16.296875'
24.9010675023490,'11-08-2017 07:21:16.421875'
23.2857687135337,'11-08-2017 07:21:16.546875'
21.5162329721138,'11-08-2017 07:21:16.671875'
19.6755762736192,'11-08-2017 07:21:16.796875'
17.8879381343434,'11-08-2017 07:21:16.921875'
16.3191997918761,'11-08-2017 07:21:17.046875'
15.1767914738397,'11-08-2017 07:21:17.171875'
14.6711210466535,'11-08-2017 07:21:17.296875'
14.9356021118475,'11-08-2017 07:21:17.421875'
16.0169436452801,'11-08-2017 07:21:17.546875'
17.8751499971379,'11-08-2017 07:21:17.671875'
20.3845464096205,'11-08-2017 07:21:17.796875'
23.3518361733958,'11-08-2017 07:21:17.921875'
26.5822673649719,'11-08-2017 07:21:18.046875'
29.9203085408851,'11-08-2017 07:21:18.171875'
33.2505418390274,'11-08-2017 07:21:18.296875'
36.4961447066095,'11-08-2017 07:21:18.421875'
39.6394282442585,'11-08-2017 07:21:18.546875'
42.7688738106126,'11-08-2017 07:21:18.671875'
46.0805939330504,'11-08-2017 07:21:18.796875'
49.7539497486426,'11-08-2017 07:21:18.921875'
53.7905175818839,'11-08-2017 07:21:19.046875'
58.0233036177627,'11-08-2017 07:21:19.171875'
62.1321616215613,'11-08-2017 07:21:19.296875'
65.6703907476189,'11-08-2017 07:21:19.421875'
68.3067220115033,'11-08-2017 07:21:19.546875'
69.9446261887889,'11-08-2017 07:21:19.671875'
70.6924553509288,'11-08-2017 07:21:19.796875'
70.8522626653040,'11-08-2017 07:21:19.921875'
70.8596227012666,'11-08-2017 07:21:20.046875'
71.0429743381765,'11-08-2017 07:21:20.171875'
71.5388446596993,'11-08-2017 07:21:20.296875'
72.3956494930762,'11-08-2017 07:21:20.421875'
73.5314359196587,'11-08-2017 07:21:20.546875'
74.8481279980254,'11-08-2017 07:21:20.671875'
76.3178768595972,'11-08-2017 07:21:20.796875'
